method,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy
com.puppycrawl.tools.checkstyle.Verifier:log,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:reportNeedBraces,4,2,14.0,7.0,3.5,0.0,0.0,0.0,14.0,7.0,3.5,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:reportStartTypeBlock,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:reportEndTypeBlock,2,2,42.0,21.0,21.0,32.0,16.0,16.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.05405405405405406,false
com.puppycrawl.tools.checkstyle.Verifier:inCheckScope,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:extractCComment,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:clearMessages,6,4,80.0,21.0,13.333333333333334,48.0,16.0,8.0,32.0,5.0,5.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.025,0.03125,false
com.puppycrawl.tools.checkstyle.Verifier:verifyType,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:verifyNoWSAfter,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:checkHeader,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:reportImport,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:reportEndMethodBlock,2,2,38.0,19.0,19.0,2.0,1.0,1.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.5,0.05263157894736842,0.1,false
com.puppycrawl.tools.checkstyle.Verifier:lineIsBlank,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:checkThrowsTags,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:verifyVariable,4,4,80.0,21.0,20.0,34.0,16.0,8.5,46.0,5.0,11.5,0.0,0.0,0.0,0.0,0.25,0.025,0.03508771929824561,false
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAroundBegin,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:getMessages,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:inMethodBlock,2,2,38.0,19.0,19.0,2.0,1.0,1.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.5,0.05263157894736842,0.1,false
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAfter,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAroundEnd,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:reportStartTypeBlock,2,2,42.0,21.0,21.0,32.0,16.0,16.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.05405405405405406,false
com.puppycrawl.tools.checkstyle.Verifier:getJavadocBefore,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:checkVariable,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:fromPackage,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:verifyConstructorLength,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:setLines,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:clearMessages,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.VerifierImpl:verifyType,4,2,42.0,21.0,10.5,32.0,16.0,8.0,10.0,5.0,2.5,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.05405405405405406,true
com.puppycrawl.tools.checkstyle.VerifierImpl:inInterfaceBlock,2,2,42.0,21.0,21.0,32.0,16.0,16.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.05405405405405406,false
com.puppycrawl.tools.checkstyle.VerifierImpl:inCheckScope,4,4,80.0,21.0,20.0,34.0,16.0,8.5,46.0,5.0,11.5,0.0,0.0,0.0,0.0,0.25,0.025,0.03508771929824561,false
com.puppycrawl.tools.checkstyle.Verifier:verifyVariable,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
com.puppycrawl.tools.checkstyle.Verifier:verifyMethod,2,2,758.0,379.0,379.0,2.0,1.0,1.0,756.0,378.0,378.0,0.0,2.0,0.0,0.0,0.5,0.002638522427440633,0.005263157894736842,false
