test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
387,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_entrySet_0_basic.dot,1,1,Constant,1.,1.
388,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_get_0_basic.dot,8,12,Exponential,27.95*1.19^n,4. + 0.12*0.84^n + 0.67*1.09^n + 27.95*1.19^n
389,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_getEntry_0_basic.dot,7,12,Exponential,23.84*1.28^n,3. + 0.01*0.65^n + 0.15*0.96^n + 0.75*1.1400000000000001^n + 23.84*1.28^n
390,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_getForNullKey_0_basic.dot,3,3,Polynomial,0.67*n,3.38 + 0.67*n
391,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_hash_0_basic.dot,1,1,Constant,1.,1.
392,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_indexFor_0_basic.dot,1,1,Constant,1.,1.
393,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_<init>_0_basic.dot,1,1,Constant,1.,1.
394,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_init_0_basic.dot,1,1,Constant,1.,1.
395,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_isEmpty_0_basic.dot,2,2,Constant,2.,2.
396,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_keySet_0_basic.dot,2,2,Constant,2.,2.
397,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_loadFactor_0_basic.dot,1,1,Constant,1.,1.
398,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_newEntryIterator_0_basic.dot,1,1,Constant,1.,1.
399,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_newKeyIterator_0_basic.dot,1,1,Constant,1.,1.
400,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_newValueIterator_0_basic.dot,1,1,Constant,1.,1.
401,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_put_0_basic.dot,7,11,Exponential,23.42*1.19^n,5. + 0.15*0.84^n + 0.61*1.09^n + 23.42*1.19^n
402,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_putAll_0_basic.dot,7,19,Polynomial,0.5*n^2.,27. + 7.*n + 0.5*n^2.
403,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_putAllForCreate_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
404,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_putForCreate_0_basic.dot,8,24,Exponential,54.31*1.28^n,6. + 0.25*0.96^n + 0.73*1.1400000000000001^n + 54.31*1.28^n
405,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_putForNullKey_0_basic.dot,3,3,Polynomial,0.67*n,3.38 + 0.67*n
406,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_readObject_0_basic.dot,3,4,Polynomial,1.*n,3. + 1.*n
407,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_remove_0_basic.dot,2,2,Constant,2.,2.
408,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_removeEntryForKey_0_basic.dot,9,24,Exponential,109.96000000000001*1.28^n,9. + 0.01*0.65^n + 0.93*0.96^n + 4.49*1.1400000000000001^n + 109.96000000000001*1.28^n
409,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_removeMapping_0_basic.dot,8,15,Exponential,67.36*1.22^n,9. + 0.02*0.72^n + 1.45*1.06^n + 67.36*1.22^n
410,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_resize_0_basic.dot,3,3,Constant,3.,3.
411,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_size_0_basic.dot,1,1,Constant,1.,1.
412,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_transfer_0_basic.dot,4,4,Exponential,2.3000000000000003*1.4000000000000001^n,0. + 0.1*0.79^n + 0.42*1.06^n + 2.3000000000000003*1.4000000000000001^n
413,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_values_0_basic.dot,2,2,Constant,2.,2.
414,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap_writeObject_0_basic.dot,4,6,Polynomial,1.*n,6. + 1.*n
415,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_equals_0_basic.dot,8,11,Constant,11.,11.
416,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_getKey_0_basic.dot,1,1,Constant,1.,1.
417,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_getValue_0_basic.dot,1,1,Constant,1.,1.
418,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_hashCode_0_basic.dot,3,4,Constant,4.,4.
419,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_<init>_0_basic.dot,1,1,Constant,1.,1.
420,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntryIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
421,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntryIterator_next_0_basic.dot,1,1,Constant,1.,1.
422,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_recordAccess_0_basic.dot,1,1,Constant,1.,1.
423,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_recordRemoval_0_basic.dot,1,1,Constant,1.,1.
424,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_clear_0_basic.dot,1,1,Constant,1.,1.
425,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_contains_0_basic.dot,4,4,Constant,4.,4.
426,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_<init>_0_basic.dot,1,1,Constant,1.,1.
427,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_iterator_0_basic.dot,1,1,Constant,1.,1.
428,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_remove_0_basic.dot,2,2,Constant,2.,2.
429,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$EntrySet_size_0_basic.dot,1,1,Constant,1.,1.
430,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_setValue_0_basic.dot,2,2,Constant,2.,2.
431,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Entry_toString_0_basic.dot,1,1,Constant,1.,1.
432,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$100_0_basic.dot,1,1,Constant,1.,1.
433,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$200_0_basic.dot,1,1,Constant,1.,1.
434,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$300_0_basic.dot,1,1,Constant,1.,1.
435,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$400_0_basic.dot,1,1,Constant,1.,1.
436,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$500_0_basic.dot,1,1,Constant,1.,1.
437,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_access$600_0_basic.dot,1,1,Constant,1.,1.
438,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_clear_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
439,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_get_0_basic.dot,3,3,Constant,3.,3.
440,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_<init>_0_basic.dot,1,1,Constant,1.,1.
441,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_inRange_0_basic.dot,2,2,Constant,2.,2.
442,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_makeBitMask_0_basic.dot,1,1,Constant,1.,1.
443,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_put_0_basic.dot,3,3,Constant,3.,3.
444,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_remove_0_basic.dot,3,3,Constant,3.,3.
445,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_setValue_0_basic.dot,3,3,Constant,3.,3.
446,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$FrontCache_transfer_0_basic.dot,1,1,Constant,1.,1.
447,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$HashIterator_hasNext_0_basic.dot,2,2,Constant,2.,2.
448,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$HashIterator_<init>_0_basic.dot,4,4,Polynomial,0.67*n,3.71 + 0.67*n
449,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$HashIterator_nextEntry_0_basic.dot,6,6,Polynomial,0.67*n,7.05 + 0.67*n
450,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$HashIterator_remove_0_basic.dot,3,3,Constant,3.,3.
451,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeyIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
452,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeyIterator_next_0_basic.dot,1,1,Constant,1.,1.
453,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_clear_0_basic.dot,1,1,Constant,1.,1.
454,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_contains_0_basic.dot,1,1,Constant,1.,1.
455,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_<init>_0_basic.dot,1,1,Constant,1.,1.
456,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_iterator_0_basic.dot,1,1,Constant,1.,1.
457,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_remove_0_basic.dot,2,2,Constant,2.,2.
458,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$KeySet_size_0_basic.dot,1,1,Constant,1.,1.
459,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$ValueIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
460,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$ValueIterator_next_0_basic.dot,1,1,Constant,1.,1.
461,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Values_clear_0_basic.dot,1,1,Constant,1.,1.
462,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Values_contains_0_basic.dot,1,1,Constant,1.,1.
463,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Values_<init>_0_basic.dot,1,1,Constant,1.,1.
464,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Values_iterator_0_basic.dot,1,1,Constant,1.,1.
465,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_HashMap$Values_size_0_basic.dot,1,1,Constant,1.,1.
466,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_access$000_0_basic.dot,1,1,Constant,1.,1.
467,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_access$100_0_basic.dot,1,1,Constant,1.,1.
468,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_addEntry_0_basic.dot,3,3,Constant,3.,3.
469,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_clear_0_basic.dot,1,1,Constant,1.,1.
470,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_containsValue_0_basic.dot,6,6,Polynomial,0.,14.69 + 1.33*n
471,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_createEntry_0_basic.dot,1,1,Constant,1.,1.
472,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_get_0_basic.dot,2,2,Constant,2.,2.
473,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_<init>_0_basic.dot,1,1,Constant,1.,1.
474,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_init_0_basic.dot,1,1,Constant,1.,1.
475,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_newEntryIterator_0_basic.dot,1,1,Constant,1.,1.
476,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_newKeyIterator_0_basic.dot,1,1,Constant,1.,1.
477,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_newValueIterator_0_basic.dot,1,1,Constant,1.,1.
478,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_removeEldestEntry_0_basic.dot,1,1,Constant,1.,1.
479,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap_transfer_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
480,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_access$600_0_basic.dot,1,1,Constant,1.,1.
481,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_addBefore_0_basic.dot,1,1,Constant,1.,1.
482,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_<init>_0_basic.dot,1,1,Constant,1.,1.
483,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$EntryIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
484,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$EntryIterator_next_0_basic.dot,1,1,Constant,1.,1.
485,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_recordAccess_0_basic.dot,2,2,Constant,2.,2.
486,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_recordRemoval_0_basic.dot,1,1,Constant,1.,1.
487,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$Entry_remove_0_basic.dot,1,1,Constant,1.,1.
488,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$KeyIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
489,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$KeyIterator_next_0_basic.dot,1,1,Constant,1.,1.
490,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$LinkedHashIterator_hasNext_0_basic.dot,2,2,Constant,2.,2.
491,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$LinkedHashIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
492,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$LinkedHashIterator_nextEntry_0_basic.dot,3,3,Constant,3.,3.
493,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$LinkedHashIterator_remove_0_basic.dot,3,3,Constant,3.,3.
494,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$ValueIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
495,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_LinkedHashMap$ValueIterator_next_0_basic.dot,1,1,Constant,1.,1.
496,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$000_0_basic.dot,1,1,Constant,1.,1.
497,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$100_0_basic.dot,1,1,Constant,1.,1.
498,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$200_0_basic.dot,1,1,Constant,1.,1.
499,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$300_0_basic.dot,1,1,Constant,1.,1.
500,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$400_0_basic.dot,1,1,Constant,1.,1.
501,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$500_0_basic.dot,1,1,Constant,1.,1.
502,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$600_0_basic.dot,1,1,Constant,1.,1.
503,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$700_0_basic.dot,1,1,Constant,1.,1.
504,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_access$800_0_basic.dot,1,1,Constant,1.,1.
505,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_addAllForTreeSet_0_basic.dot,3,3,Constant,3.,3.
506,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_addToLast_0_basic.dot,3,3,Constant,3.,3.
507,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_appendFromLeft_0_basic.dot,2,2,Constant,2.,2.
508,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_appendFromRight_0_basic.dot,2,2,Constant,2.,2.
509,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_attachNullToParent_0_basic.dot,4,5,Constant,5.,5.
510,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_attachToLeft_0_basic.dot,2,2,Constant,2.,2.
511,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_attachToParent_0_basic.dot,2,2,Constant,2.,2.
512,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_attachToParentNoFixup_0_basic.dot,3,3,Constant,3.,3.
513,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_attachToRight_0_basic.dot,2,2,Constant,2.,2.
514,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_balance_0_basic.dot,10,12,Exponential,108.68*1.41^n,0.22 + 0.05*1.12^n + 2.59*1.19^n + 42.61*1.36^n + 108.68*1.41^n
515,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_buildFromSorted_0_basic.dot,5,5,Exponential,8.040000000000001*1.29^n,0.33 + 0.01*0.8300000000000001^n + 0.47000000000000003*1.09^n + 2.71*1.25^n + 8.040000000000001*1.29^n
516,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_ceilingEntry_0_basic.dot,1,1,Constant,1.,1.
517,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_ceilingKey_0_basic.dot,1,1,Constant,1.,1.
518,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_clear_0_basic.dot,1,1,Constant,1.,1.
519,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_clone_0_basic.dot,4,4,Polynomial,0.5*n,4. + 0.5*n
520,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_cmp_0_basic.dot,2,2,Constant,2.,2.
521,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_comparator_0_basic.dot,1,1,Constant,1.,1.
522,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_compare_0_basic.dot,2,2,Constant,2.,2.
523,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_containsKey_0_basic.dot,11,30,Exponential,1310.69*1.22^n,0.4 + 0.01*0.81^n + 0.4*0.98^n + 0.71*1.06^n + 2.99*1.1500000000000001^n + 865.5*1.2^n + 1310.69*1.22^n
524,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_containsValue_0_basic.dot,9,9,Exponential,0.,1. + 1.76*1.06^n + 52.32*1.22^n
525,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_createNode_0_basic.dot,1,1,Constant,1.,1.
526,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_deleteNode_0_basic.dot,7,11,Constant,11.,11.
527,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_descendingKeyIterator_0_basic.dot,1,1,Constant,1.,1.
528,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_descendingKeySet_0_basic.dot,1,1,Constant,1.,1.
529,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_descendingMap_0_basic.dot,2,2,Constant,2.,2.
530,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_entrySet_0_basic.dot,2,2,Constant,2.,2.
531,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_exportEntry_0_basic.dot,2,2,Constant,2.,2.
532,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_firstEntry_0_basic.dot,1,1,Constant,1.,1.
533,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_firstKey_0_basic.dot,2,2,Constant,2.,2.
534,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_fixNextChain_0_basic.dot,3,4,Constant,4.,4.
535,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_fixup_0_basic.dot,22,58,Exponential,138452.12*1.51^n,0.04 + 0.07*1.01^n + 0.45*1.05^n + 49.09*1.23^n + 315.49*1.25^n + 2022.19*1.33^n + 138452.12*1.51^n
536,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_floorEntry_0_basic.dot,1,1,Constant,1.,1.
537,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_floorKey_0_basic.dot,1,1,Constant,1.,1.
538,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_get_0_basic.dot,11,30,Exponential,1310.69*1.22^n,0.4 + 0.01*0.81^n + 0.4*0.98^n + 0.71*1.06^n + 2.99*1.1500000000000001^n + 865.5*1.2^n + 1310.69*1.22^n
539,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getCeilingEntry_0_basic.dot,16,42,Exponential,5510.55*1.28^n,4.5600000000000005 + 0.01*0.88^n + 0.01*0.9^n + 0.22*1.02^n + 6.46*1.06^n + 11.17*1.1300000000000001^n + 51.550000000000004*1.19^n + 5510.55*1.28^n
540,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getEntry_0_basic.dot,11,30,Exponential,1310.69*1.22^n,0.4 + 0.01*0.81^n + 0.4*0.98^n + 0.71*1.06^n + 2.99*1.1500000000000001^n + 865.5*1.2^n + 1310.69*1.22^n
541,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getFirstEntry_0_basic.dot,2,2,Constant,2.,2.
542,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getFloorEntry_0_basic.dot,16,42,Exponential,5510.55*1.28^n,4.5600000000000005 + 0.01*0.88^n + 0.01*0.9^n + 0.22*1.02^n + 6.46*1.06^n + 11.17*1.1300000000000001^n + 51.550000000000004*1.19^n + 5510.55*1.28^n
543,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getHigherEntry_0_basic.dot,14,38,Exponential,4241.76*1.36^n,2. + 0.01*0.8^n + 0.76*1.02^n + 8.63*1.12^n + 6.01*1.1400000000000001^n + 4241.76*1.36^n
544,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getLastEntry_0_basic.dot,2,2,Constant,2.,2.
545,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_getLowerEntry_0_basic.dot,14,38,Exponential,4241.76*1.36^n,2. + 0.01*0.8^n + 0.76*1.02^n + 8.63*1.12^n + 6.01*1.1400000000000001^n + 4241.76*1.36^n
546,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_headMap_0_basic.dot,1,1,Constant,1.,1.
547,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_higherEntry_0_basic.dot,1,1,Constant,1.,1.
548,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_higherKey_0_basic.dot,1,1,Constant,1.,1.
549,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_<init>_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
550,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_key_0_basic.dot,2,2,Constant,2.,2.
551,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_keyIterator_0_basic.dot,1,1,Constant,1.,1.
552,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_keyOrNull_0_basic.dot,2,2,Constant,2.,2.
553,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_keySet_0_basic.dot,1,1,Constant,1.,1.
554,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_lastEntry_0_basic.dot,1,1,Constant,1.,1.
555,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_lastKey_0_basic.dot,2,2,Constant,2.,2.
556,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_leftRotate_0_basic.dot,4,6,Constant,6.,6.
557,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_lowerEntry_0_basic.dot,1,1,Constant,1.,1.
558,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_lowerKey_0_basic.dot,1,1,Constant,1.,1.
559,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_maximum_0_basic.dot,3,3,Polynomial,0.5*n,3. + 0.5*n
560,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap_minimum_0_basic.dot,3,3,Polynomial,0.5*n,3. + 0.5*n
