,graph_name,apc,cyclo,npath
3518,com.google.checkstyle.test.chapter4formatting.rule461verticalwhitespace.InputEmptyLineSeparator:getBeastNumber,"(1.00000000000000, 1.00000000000000)",1.0,1
3519,com.google.checkstyle.test.chapter4formatting.rule461verticalwhitespace.InputEmptyLineSeparator:compareTo,"(1.00000000000000, 1.00000000000000)",1.0,1
3520,com.google.checkstyle.test.chapter4formatting.rule461verticalwhitespace.InputEmptyLineSeparator:InputEmptyLineSeparator,"(1.00000000000000, 1.00000000000000)",1.0,1
3521,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.GenericWhitespaceTest:genericEndsTheLine,"(1.00000000000000, 1.00000000000000)",1.0,1
3522,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.GenericWhitespaceTest:genericWhitespaceTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3523,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.GenericWhitespaceTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3524,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.GenericWhitespaceTest:whitespaceAroundGenericsTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3525,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:compareTo,"(1.00000000000000, 1.00000000000000)",1.0,1
3526,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:InputGenericWhitespace,"(1.00000000000000, 1.00000000000000)",1.0,1
3527,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:getConstructor,"(1.00000000000000, 1.00000000000000)",1.0,1
3528,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:callable,"(1.00000000000000, 1.00000000000000)",1.0,1
3529,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:meth,"(1.00000000000000, 1.00000000000000)",1.0,1
3530,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:bug806243,"(1.00000000000000, 1.00000000000000)",1.0,1
3531,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:doStuff,"(1.00000000000000, 1.00000000000000)",1.0,1
3532,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:divTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3533,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:donBradman,"(1.00000000000000, 1.00000000000000)",1.0,1
3534,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:testQuestions,"(1.00000000000000, 1.00000000000000)",1.0,1
3535,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:starTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3536,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:testCasts,"(1.00000000000000, 1.00000000000000)",1.0,1
3537,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:dotTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3538,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:nonVoid,"(1.00000000000000, 1.00000000000000)",1.0,1
3539,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:method1,"(1.00000000000000, 1.00000000000000)",1.0,1
3540,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.WhitespaceAroundTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3541,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.WhitespaceAroundTest:whitespaceAroundEmptyTypesCyclesTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3542,com.google.checkstyle.test.chapter4formatting.rule4821onevariableperline.InputMultipleVariableDeclarations:method1,"(1.00000000000000, 1.00000000000000)",1.0,1
3543,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.WhitespaceAroundTest:whitespaceAroundBasicTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3544,com.google.checkstyle.test.chapter4formatting.rule4821onevariableperline.MultipleVariableDeclarationsTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3545,com.google.checkstyle.test.chapter4formatting.rule4832nocstylearray.InputArrayTypeStyle:mainC,"(1.00000000000000, 1.00000000000000)",1.0,1
3546,com.google.checkstyle.test.chapter4formatting.rule4832nocstylearray.InputArrayTypeStyle:mainJava,"(1.00000000000000, 1.00000000000000)",1.0,1
3547,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionFifth,"(1.00000000000000, 1.00000000000000)",1.0,1
3548,com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.VariableDeclarationUsageDistanceTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3549,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
3550,com.google.checkstyle.test.chapter4formatting.rule4832nocstylearray.ArrayTypeStyleTest:arrayTypeStyleTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3551,com.google.checkstyle.test.chapter4formatting.rule4832nocstylearray.ArrayTypeStyleTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3552,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionFourth,"(1.00000000000000, 1.00000000000000)",1.0,1
3553,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionSecond,"(1.00000000000000, 1.00000000000000)",1.0,1
3554,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionSixth,"(1.00000000000000, 1.00000000000000)",1.0,1
3555,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionNoArg,"(1.00000000000000, 1.00000000000000)",1.0,1
3556,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:conditionThird,"(1.00000000000000, 1.00000000000000)",1.0,1
3557,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooForClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
3558,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionFifth,"(1.00000000000000, 1.00000000000000)",1.0,1
3559,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
3560,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooFieldClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
3561,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionFourth,"(1.00000000000000, 1.00000000000000)",1.0,1
3562,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionNoArg,"(1.00000000000000, 1.00000000000000)",1.0,1
3563,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionSecond,"(1.00000000000000, 1.00000000000000)",1.0,1
3564,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionSixth,"(1.00000000000000, 1.00000000000000)",1.0,1
3565,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:conditionThird,"(1.00000000000000, 1.00000000000000)",1.0,1
3566,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooIfClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
3567,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionFifth,"(1.00000000000000, 1.00000000000000)",1.0,1
3568,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionFourth,"(1.00000000000000, 1.00000000000000)",1.0,1
3569,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
3570,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionNoArg,"(1.00000000000000, 1.00000000000000)",1.0,1
3571,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionSecond,"(1.00000000000000, 1.00000000000000)",1.0,1
3572,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionSixth,"(1.00000000000000, 1.00000000000000)",1.0,1
3573,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
3574,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionFifth,"(1.00000000000000, 1.00000000000000)",1.0,1
3575,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooReturnClass:conditionThird,"(1.00000000000000, 1.00000000000000)",1.0,1
3576,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
3577,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionFourth,"(1.00000000000000, 1.00000000000000)",1.0,1
3578,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionNoArg,"(1.00000000000000, 1.00000000000000)",1.0,1
3579,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionSixth,"(1.00000000000000, 1.00000000000000)",1.0,1
3580,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionThird,"(1.00000000000000, 1.00000000000000)",1.0,1
3581,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:conditionSecond,"(1.00000000000000, 1.00000000000000)",1.0,1
3582,com.google.checkstyle.test.chapter4formatting.rule4841indentation.FooWhileClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
3583,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctForTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3584,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctFieldTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3585,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctIfTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3586,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctClassTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3587,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctReturnTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3588,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctWhileTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3589,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3590,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:collapseFrom,"(1.00000000000000, 1.00000000000000)",1.0,1
3591,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:matches,"(1.00000000000000, 1.00000000000000)",1.0,1
3592,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:replaceFrom,"(1.00000000000000, 1.00000000000000)",1.0,1
3593,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:trimFrom,"(1.00000000000000, 1.00000000000000)",1.0,1
3594,com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3595,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:trimTrailingFrom,"(1.00000000000000, 1.00000000000000)",1.0,1
3596,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect:fooThrowMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
3597,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect:matches,"(1.00000000000000, 1.00000000000000)",1.0,1
3598,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect:someFooMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
3599,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher:trimLeadingFrom,"(1.00000000000000, 1.00000000000000)",1.0,1
3600,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect:veryLongLongLongCondition2,"(1.00000000000000, 1.00000000000000)",1.0,1
3601,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrectClass:run,"(1.00000000000000, 1.00000000000000)",1.0,1
3602,com.google.checkstyle.test.chapter4formatting.rule4842fallthrough.FallThroughTest:fallThroughTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3603,com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.MissingSwitchDefaultTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3604,com.google.checkstyle.test.chapter4formatting.rule4842fallthrough.FallThroughTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3605,com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.MissingSwitchDefaultTest:missingSwitchDefaultTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3606,com.google.checkstyle.test.chapter4formatting.rule485annotations.AnnotationLocationTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3607,com.google.checkstyle.test.chapter4formatting.rule485annotations.AnnotationLocationTest:annotationTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3608,com.google.checkstyle.test.chapter4formatting.rule485annotations.InputCorrectAnnotationIndentation:foo1,"(1.00000000000000, 1.00000000000000)",1.0,1
3609,com.google.checkstyle.test.chapter4formatting.rule485annotations.InputCorrectAnnotationIndentation:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
3610,com.google.checkstyle.test.chapter4formatting.rule485annotations.InputCorrectAnnotationIndentation:InputCorrectAnnotationIndentation,"(1.00000000000000, 1.00000000000000)",1.0,1
3611,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3612,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest:testCommentIsAtTheEndOfBlock,"(1.00000000000000, 1.00000000000000)",1.0,1
3613,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest:testCommentIsInsideEmptyBlock,"(1.00000000000000, 1.00000000000000)",1.0,1
3614,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest:testCommentIsInsideSwitchBlock,"(1.00000000000000, 1.00000000000000)",1.0,1
3615,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
3616,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo5,"(1.00000000000000, 1.00000000000000)",1.0,1
3617,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo6,"(1.00000000000000, 1.00000000000000)",1.0,1
3618,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest:testSurroundingCode,"(1.00000000000000, 1.00000000000000)",1.0,1
3619,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo7,"(1.00000000000000, 1.00000000000000)",1.0,1
3620,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo10,"(1.00000000000000, 1.00000000000000)",1.0,1
3621,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo11,"(1.00000000000000, 1.00000000000000)",1.0,1
3622,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo12,"(1.00000000000000, 1.00000000000000)",1.0,1
3623,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo3,"(1.00000000000000, 1.00000000000000)",1.0,1
3624,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
3625,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
3626,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo5,"(1.00000000000000, 1.00000000000000)",1.0,1
3627,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo9,"(1.00000000000000, 1.00000000000000)",1.0,1
3628,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foid5,"(1.00000000000000, 1.00000000000000)",1.0,1
3629,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo6,"(1.00000000000000, 1.00000000000000)",1.0,1
3630,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:com,"(1.00000000000000, 1.00000000000000)",1.0,1
3631,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo10,"(1.00000000000000, 1.00000000000000)",1.0,1
3632,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
3633,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo1,"(1.00000000000000, 1.00000000000000)",1.0,1
3634,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo6,"(1.00000000000000, 1.00000000000000)",1.0,1
3635,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
3636,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:l,"(1.00000000000000, 1.00000000000000)",1.0,1
3637,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod1,"(1.00000000000000, 1.00000000000000)",1.0,1
3638,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo8,"(1.00000000000000, 1.00000000000000)",1.0,1
3639,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo9,"(1.00000000000000, 1.00000000000000)",1.0,1
3640,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode:foo7,"(1.00000000000000, 1.00000000000000)",1.0,1
3641,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:doStuff,"(1.00000000000000, 1.00000000000000)",1.0,1
3642,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod2,"(1.00000000000000, 1.00000000000000)",1.0,1
3643,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod3,"(1.00000000000000, 1.00000000000000)",1.0,1
3644,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod4,"(1.00000000000000, 1.00000000000000)",1.0,1
3645,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod6,"(1.00000000000000, 1.00000000000000)",1.0,1
3646,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod7,"(1.00000000000000, 1.00000000000000)",1.0,1
3647,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod5,"(1.00000000000000, 1.00000000000000)",1.0,1
3648,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:fooMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
3649,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:method,"(1.00000000000000, 1.00000000000000)",1.0,1
3650,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:someMethod3,"(1.00000000000000, 1.00000000000000)",1.0,1
3651,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:someMethod2,"(1.00000000000000, 1.00000000000000)",1.0,1
3652,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:someMethod5,"(1.00000000000000, 1.00000000000000)",1.0,1
3653,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:someMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
3654,com.google.checkstyle.test.chapter4formatting.rule487modifiers.ModifierOrderTest:modifierOrderTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3655,com.google.checkstyle.test.chapter4formatting.rule488numericliterals.InputUpperEll:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
3656,com.google.checkstyle.test.chapter4formatting.rule487modifiers.ModifierOrderTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3657,com.google.checkstyle.test.chapter4formatting.rule487modifiers.InputModifierOrder:someMethod4,"(1.00000000000000, 1.00000000000000)",1.0,1
3658,com.google.checkstyle.test.chapter4formatting.rule488numericliterals.UpperEllTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3659,com.google.checkstyle.test.chapter5naming.rule51identifiernames.CatchParameterNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3660,com.google.checkstyle.test.chapter4formatting.rule488numericliterals.UpperEllTest:upperEllTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3661,com.google.checkstyle.test.chapter5naming.rule51identifiernames.CatchParameterNameTest:catchParameterNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3662,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:badPackageName2Test,"(1.00000000000000, 1.00000000000000)",1.0,1
3663,com.google.checkstyle.test.chapter4formatting.rule488numericliterals.InputUpperEll:processUpperEll,"(1.00000000000000, 1.00000000000000)",1.0,1
3664,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3665,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:badPackageName3Test,"(1.00000000000000, 1.00000000000000)",1.0,1
3666,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:badPackageNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3667,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:setConfigurationBuilder,"(1.00000000000000, 1.00000000000000)",1.0,1
3668,com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest:goodPackageNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3669,com.google.checkstyle.test.chapter5naming.rule522typenames.TypeNameTest:typeNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3670,com.google.checkstyle.test.chapter5naming.rule522typenames.TypeNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3671,com.google.checkstyle.test.chapter5naming.rule523methodnames.InputMethodName:fO,"(1.00000000000000, 1.00000000000000)",1.0,1
3672,com.google.checkstyle.test.chapter5naming.rule523methodnames.InputMethodName:f,"(1.00000000000000, 1.00000000000000)",1.0,1
3673,com.google.checkstyle.test.chapter5naming.rule523methodnames.InputMethodName:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
3674,com.google.checkstyle.test.chapter5naming.rule523methodnames.MethodNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3675,com.google.checkstyle.test.chapter5naming.rule523methodnames.MethodNameTest:methodNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3676,com.google.checkstyle.test.chapter5naming.rule523methodnames.InputMethodName:f0o,"(1.00000000000000, 1.00000000000000)",1.0,1
3677,com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.MemberNameTest:memberNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3678,com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.InputSimple:localVariables,"(1.00000000000000, 1.00000000000000)",1.0,1
3679,com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.MemberNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3680,com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.MemberNameTest:setConfigurationBuilder,"(1.00000000000000, 1.00000000000000)",1.0,1
3681,com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.MemberNameTest:simpleTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3682,com.google.checkstyle.test.chapter5naming.rule526parameternames.InputSimple:toManyArgs,"(1.00000000000000, 1.00000000000000)",1.0,1
3683,com.google.checkstyle.test.chapter5naming.rule526parameternames.ParameterNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3684,com.google.checkstyle.test.chapter5naming.rule526parameternames.ParameterNameTest:parameterNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3685,com.google.checkstyle.test.chapter5naming.rule527localvariablenames.InputSimple:localVariables,"(1.00000000000000, 1.00000000000000)",1.0,1
3686,com.google.checkstyle.test.chapter5naming.rule527localvariablenames.LocalVariableNameTest:localVariableNameTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3687,com.google.checkstyle.test.chapter5naming.rule526parameternames.ParameterNameTest:setConfigurationBuilder,"(1.00000000000000, 1.00000000000000)",1.0,1
3688,com.google.checkstyle.test.chapter5naming.rule527localvariablenames.LocalVariableNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3689,com.google.checkstyle.test.chapter5naming.rule527localvariablenames.LocalVariableNameTest:oneCharTest,"(1.00000000000000, 1.00000000000000)",1.0,1
3690,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.ClassTypeParameterNameTest:testClassDefault,"(1.00000000000000, 1.00000000000000)",1.0,1
3691,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.ClassTypeParameterNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3692,com.google.checkstyle.test.chapter5naming.rule527localvariablenames.LocalVariableNameTest:setConfigurationBuilder,"(1.00000000000000, 1.00000000000000)",1.0,1
3693,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputInterfaceTypeParameterName:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
3694,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputTypeParameterName:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
3695,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputTypeParameterName1:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
3696,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InterfaceTypeParameterNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3697,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.MethodTypeParameterNameTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
3698,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.MethodTypeParameterNameTest:setConfigurationBuilder,"(1.00000000000000, 1.00000000000000)",1.0,1
3699,com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InterfaceTypeParameterNameTest:testInterfaceDefault,"(1.00000000000000, 1.00000000000000)",1.0,1
3700,com.google.checkstyle.test.chapter5naming.rule53camelcase.AbbrevationsCorrect:YouTubeImporter,"(1.00000000000000, 1.00000000000000)",1.0,1
3701,com.google.checkstyle.test.chapter5naming.rule53camelcase.AbbrevationsCorrect:XmlHttpRequest,"(1.00000000000000, 1.00000000000000)",1.0,1
