,graph_name,apc,cyclo,npath
1965,org.checkstyle.suppressionxpathfilter.nestedifdepth.SuppressionXpathRegressionNestedIfDepth:test,"(3.00000000000000, 3.00000000000000)",3.0,3
1966,com.puppycrawl.tools.checkstyle.utils.BlockCommentPositionTest:testJavaDocsRecognitionNonCompilable,"(n, '0.5*n + 1.5')",2.0,2
1967,org.checkstyle.suppressionxpathfilter.nestedifdepth.SuppressionXpathRegressionNestedIfDepthMax:test,"(3.00000000000000, 3.00000000000000)",3.0,3
1968,com.puppycrawl.tools.checkstyle.xpath.XpathMapperTest:convertToArray,"(n, '0.5*n + 1.5')",2.0,2
1969,com.puppycrawl.tools.checkstyle.xpath.xpathquerygenerator.InputXpathQueryGenerator:callSomeMethod,"(n, '0.5*n + 1.5')",2.0,2
1970,com.puppycrawl.tools.checkstyle.xpath.xpathquerygenerator.InputXpathQueryGenerator:foo,"(n, '0.5*n + 1.5')",2.0,2
1971,com.puppycrawl.tools.checkstyle.utils.CommonUtil:baseClassName,"(2.00000000000000, 2.00000000000000)",2.0,2
1972,com.puppycrawl.tools.checkstyle.utils.CheckUtil:isElse,"(2.00000000000000, 2.00000000000000)",2.0,2
1973,com.puppycrawl.tools.checkstyle.utils.CommonUtil:close,"(3.00000000000000, 3.00000000000000)",3.0,3
1974,com.puppycrawl.tools.checkstyle.utils.CheckUtil:isNonVoidMethod,"(3.00000000000000, 3.00000000000000)",3.0,3
1975,org.checkstyle.suppressionxpathfilter.onestatementperline.SuppressionXpathRegressionOneStatementPerLineTwo:foo5,"(n, '0.5*n + 1.5')",2.0,2
1976,com.puppycrawl.tools.checkstyle.utils.CommonUtil:getFileExtension,"(2.00000000000000, 2.00000000000000)",2.0,2
1977,com.puppycrawl.tools.checkstyle.utils.CommonUtil:relativizeAndNormalizePath,"(2.00000000000000, 2.00000000000000)",2.0,2
1978,com.puppycrawl.tools.checkstyle.utils.CommonUtil:getFileNameWithoutExtension,"(2.00000000000000, 2.00000000000000)",2.0,2
1979,com.puppycrawl.tools.checkstyle.utils.ScopeUtil:isInScope,"(2.00000000000000, 2.00000000000000)",2.0,2
1980,com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtil:isNotXpathFileGenerator,"(2.00000000000000, 2.00000000000000)",2.0,2
1981,com.puppycrawl.tools.checkstyle.utils.TokenUtil:areOnSameLine,"(2.00000000000000, 2.00000000000000)",2.0,2
1982,com.puppycrawl.tools.checkstyle.utils.JavadocUtil:getTagName,"(2.00000000000000, 2.00000000000000)",2.0,2
1983,com.puppycrawl.tools.checkstyle.xpath.AbstractNode:isSameNodeInfo,"(2.00000000000000, 2.00000000000000)",2.0,2
1984,com.puppycrawl.tools.checkstyle.xpath.ElementNode:getAttributeValue,"(2.00000000000000, 2.00000000000000)",2.0,2
1985,com.puppycrawl.tools.checkstyle.xpath.ElementNode:getFollowingSiblingsIterator,"(2.00000000000000, 2.00000000000000)",2.0,2
1986,com.puppycrawl.tools.checkstyle.xpath.ElementNode:getPrecedingSiblingsIterator,"(2.00000000000000, 2.00000000000000)",2.0,2
1987,com.puppycrawl.tools.checkstyle.xpath.ElementNode:compareOrder,"(3.00000000000000, 3.00000000000000)",3.0,3
1988,com.puppycrawl.tools.checkstyle.xpath.RootNode:hasChildNodes,"(2.00000000000000, 2.00000000000000)",2.0,2
1989,com.puppycrawl.tools.checkstyle.Checker:clearCache,"(2.00000000000000, 2.00000000000000)",2.0,2
1990,com.puppycrawl.tools.checkstyle.utils.CheckUtil:createFullType,"(n, '0.5*n + 1.5')",2.0,2
1991,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getAttribute,"(2.00000000000000, 2.00000000000000)",2.0,2
1992,com.puppycrawl.tools.checkstyle.Checker:setCharset,"(2.00000000000000, 2.00000000000000)",2.0,2
1993,com.puppycrawl.tools.checkstyle.DefaultLogger:addError,"(2.00000000000000, 2.00000000000000)",2.0,2
1994,com.puppycrawl.tools.checkstyle.DetailAstImpl:addChild,"(2.00000000000000, 2.00000000000000)",2.0,2
1995,com.puppycrawl.tools.checkstyle.xpath.ElementNode:compareCommonAncestorChildrenOrder,"(n, '0.5*n + 1.5')",2.0,2
1996,com.puppycrawl.tools.checkstyle.DetailAstImpl:clearChildCountCache,"(2.00000000000000, 2.00000000000000)",2.0,2
1997,com.puppycrawl.tools.checkstyle.JavaParser:parseFileText,"(2.00000000000000, 2.00000000000000)",2.0,2
1998,com.puppycrawl.tools.checkstyle.PackageNamesLoader:endElement,"(2.00000000000000, 2.00000000000000)",2.0,2
1999,com.puppycrawl.tools.checkstyle.PackageObjectFactory:createObjectFromFullModuleNames,"(2.00000000000000, 2.00000000000000)",2.0,2
2000,com.puppycrawl.tools.checkstyle.DetailAstImpl:setFirstChild,"(2.00000000000000, 2.00000000000000)",2.0,2
2001,com.puppycrawl.tools.checkstyle.PackageNamesLoader:startElement,"(2.00000000000000, 2.00000000000000)",2.0,2
2002,com.puppycrawl.tools.checkstyle.PackageObjectFactory:generateThirdPartyNameToFullModuleName,"(2.00000000000000, 2.00000000000000)",2.0,2
2003,com.puppycrawl.tools.checkstyle.PropertyCacheFile:putExternalResources,"(2.00000000000000, 2.00000000000000)",2.0,2
2004,com.puppycrawl.tools.checkstyle.SuppressionsStringPrinter:printSuppressions,"(2.00000000000000, 2.00000000000000)",2.0,2
2005,com.puppycrawl.tools.checkstyle.utils.XpathUtil:createChildren,"(n, '0.5*n + 1.5')",2.0,2
2006,com.puppycrawl.tools.checkstyle.XpathFileGeneratorAuditListener:printXmlHeader,"(2.00000000000000, 2.00000000000000)",2.0,2
2007,com.puppycrawl.tools.checkstyle.ant.CheckstyleAntTask:createClasspath,"(2.00000000000000, 2.00000000000000)",2.0,2
2008,com.puppycrawl.tools.checkstyle.DetailAstImpl:setParent,"(n, '1.0*n + 3.0')",2.0,2
2009,com.puppycrawl.tools.checkstyle.ant.CheckstyleAntTask:setConfig,"(2.00000000000000, 2.00000000000000)",2.0,2
2010,com.puppycrawl.tools.checkstyle.api.AutomaticBean:setupChild,"(2.00000000000000, 2.00000000000000)",2.0,2
2011,com.puppycrawl.tools.checkstyle.ant.CheckstyleAntTask:getFilesToCheck,"(2.00000000000000, 2.00000000000000)",2.0,2
2012,com.puppycrawl.tools.checkstyle.api.AuditEvent:getSeverityLevel,"(2.00000000000000, 2.00000000000000)",2.0,2
2013,com.puppycrawl.tools.checkstyle.api.FileText:lineColumn,"(2.00000000000000, 2.00000000000000)",2.0,2
2014,com.puppycrawl.tools.checkstyle.api.FullIdent:append,"(2.00000000000000, 2.00000000000000)",2.0,2
2015,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:process,"(2.00000000000000, 2.00000000000000)",2.0,2
2016,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getCustomMessage,"(2.00000000000000, 2.00000000000000)",2.0,2
2017,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:addException,"(2.00000000000000, 2.00000000000000)",2.0,2
2018,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:SeverityLevelCounter,"(2.00000000000000, 2.00000000000000)",2.0,2
2019,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck:processFiltered,"(2.00000000000000, 2.00000000000000)",2.0,2
2020,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:getAlias,"(2.00000000000000, 2.00000000000000)",2.0,2
2021,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:addError,"(2.00000000000000, 2.00000000000000)",2.0,2
2022,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:getDefaultAlias,"(2.00000000000000, 2.00000000000000)",2.0,2
2023,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:removeCheckstylePrefixIfExists,"(2.00000000000000, 2.00000000000000)",2.0,2
2024,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:getAnnotationTarget,"(2.00000000000000, 2.00000000000000)",2.0,2
2025,com.puppycrawl.tools.checkstyle.checks.NoCodeInFileCheck:finishTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2026,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheck:visitClassOrRecordDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2027,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2028,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationLocationCheck:getAnnotationName,"(2.00000000000000, 2.00000000000000)",2.0,2
2029,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2030,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationOnSameLineCheck:getAnnotationName,"(2.00000000000000, 2.00000000000000)",2.0,2
2031,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getSuppressWarnings,"(2.00000000000000, 2.00000000000000)",2.0,2
2032,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:logMatch,"(2.00000000000000, 2.00000000000000)",2.0,2
2033,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:isSingleLineDoWhile,"(2.00000000000000, 2.00000000000000)",2.0,2
2034,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:isSingleLineWhile,"(2.00000000000000, 2.00000000000000)",2.0,2
2035,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2036,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:checkLineNo,"(2.00000000000000, 2.00000000000000)",2.0,2
2037,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationOnSameLineCheck:getNextNode,"(2.00000000000000, 2.00000000000000)",2.0,2
2038,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:leaveLiteralNew,"(2.00000000000000, 2.00000000000000)",2.0,2
2039,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:leaveSlist,"(2.00000000000000, 2.00000000000000)",2.0,2
2040,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:getFieldType,"(2.00000000000000, 2.00000000000000)",2.0,2
2041,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:processFrame,"(2.00000000000000, 2.00000000000000)",2.0,2
2042,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:processSlist,"(2.00000000000000, 2.00000000000000)",2.0,2
2043,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:matchesComment,"(2.00000000000000, 2.00000000000000)",2.0,2
2044,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:processLiteralNew,"(2.00000000000000, 2.00000000000000)",2.0,2
2045,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processLiteralNew,"(2.00000000000000, 2.00000000000000)",2.0,2
2046,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:updateCurrentScopeAssignedVariables,"(2.00000000000000, 2.00000000000000)",2.0,2
2047,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:checkIdent,"(2.00000000000000, 2.00000000000000)",2.0,2
2048,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:extendIllegalClassNamesWithShortName,"(2.00000000000000, 2.00000000000000)",2.0,2
2049,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:visitImport,"(2.00000000000000, 2.00000000000000)",2.0,2
2050,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:isVerifiable,"(2.00000000000000, 2.00000000000000)",2.0,2
2051,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:checkTypeParameters,"(2.00000000000000, 2.00000000000000)",2.0,2
2052,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:visitMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2053,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:visitVariableDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2054,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck:getLastNode,"(2.00000000000000, 2.00000000000000)",2.0,2
2055,com.puppycrawl.tools.checkstyle.checks.coding.MatchXpathCheck:beginTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2056,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2057,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:findFirstSwitchMember,"(2.00000000000000, 2.00000000000000)",2.0,2
2058,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:getLastLambdaToken,"(n, '1.0*n + 3.0')",2.0,2
2059,com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2060,com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck:isInLoopIdiom,"(2.00000000000000, 2.00000000000000)",2.0,2
2061,com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2062,com.puppycrawl.tools.checkstyle.checks.coding.OverloadMethodsDeclarationOrderCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2063,com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanExpressionCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2064,com.puppycrawl.tools.checkstyle.checks.coding.UnnecessaryParenthesesCheck:chopString,"(2.00000000000000, 2.00000000000000)",2.0,2
2065,com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck:getFirstNodeInsideSwitchBlock,"(2.00000000000000, 2.00000000000000)",2.0,2
2066,com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanReturnCheck:canReturnOnlyBooleanLiteral,"(2.00000000000000, 2.00000000000000)",2.0,2
2067,com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2068,com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck:getInstanceName,"(2.00000000000000, 2.00000000000000)",2.0,2
2069,com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck:getSuperClassName,"(2.00000000000000, 2.00000000000000)",2.0,2
2070,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck:hasEmptyImplementation,"(2.00000000000000, 2.00000000000000)",2.0,2
2071,com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2072,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:checkHeaderNotInitialized,"(2.00000000000000, 2.00000000000000)",2.0,2
2073,com.puppycrawl.tools.checkstyle.checks.design.InnerTypeLastCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2074,com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck:doesNameInExtendMatchSuperClassName,"(2.00000000000000, 2.00000000000000)",2.0,2
2075,com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2076,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:finishLocalSetup,"(2.00000000000000, 2.00000000000000)",2.0,2
2077,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:setCharset,"(2.00000000000000, 2.00000000000000)",2.0,2
2078,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:setHeaderFile,"(2.00000000000000, 2.00000000000000)",2.0,2
2079,com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheck:getHeaderLine,"(2.00000000000000, 2.00000000000000)",2.0,2
2080,com.puppycrawl.tools.checkstyle.checks.imports.AvoidStaticImportCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2081,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:finishTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2082,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:getFullImportIdent,"(2.00000000000000, 2.00000000000000)",2.0,2
2083,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:validateExtraEmptyLine,"(2.00000000000000, 2.00000000000000)",2.0,2
2084,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:validateMissedEmptyLine,"(2.00000000000000, 2.00000000000000)",2.0,2
2085,com.puppycrawl.tools.checkstyle.checks.imports.FileImportControl:locateFinest,"(2.00000000000000, 2.00000000000000)",2.0,2
2086,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:getStrategyForImportControl,"(2.00000000000000, 2.00000000000000)",2.0,2
2087,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:safeGet,"(2.00000000000000, 2.00000000000000)",2.0,2
2088,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheck:beginTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2089,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2090,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:processStaticImport,"(2.00000000000000, 2.00000000000000)",2.0,2
2091,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:load,"(3.00000000000000, 3.00000000000000)",3.0,3
2092,com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler:getIndent,"(2.00000000000000, 2.00000000000000)",2.0,2
2093,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:processImport,"(2.00000000000000, 2.00000000000000)",2.0,2
2094,com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler:logChildError,"(2.00000000000000, 2.00000000000000)",2.0,2
2095,com.puppycrawl.tools.checkstyle.checks.indentation.AnnotationArrayInitHandler:getChildrenExpectedIndent,"(2.00000000000000, 2.00000000000000)",2.0,2
2096,com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler:getChildrenExpectedIndent,"(2.00000000000000, 2.00000000000000)",2.0,2
2097,com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheck:handleFallThroughComment,"(2.00000000000000, 2.00000000000000)",2.0,2
2098,com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheck:handleCommentInEmptyCodeBlock,"(2.00000000000000, 2.00000000000000)",2.0,2
2099,com.puppycrawl.tools.checkstyle.checks.indentation.AnnotationArrayInitHandler:curlyIndent,"(2.00000000000000, 2.00000000000000)",2.0,2
2100,com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2101,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck:indentationLog,"(2.00000000000000, 2.00000000000000)",2.0,2
2102,com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler:checkTopLevelToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2103,com.puppycrawl.tools.checkstyle.checks.indentation.LineWrappingHandler:getNextNodeLine,"(2.00000000000000, 2.00000000000000)",2.0,2
2104,com.puppycrawl.tools.checkstyle.checks.indentation.MemberDefHandler:getVarDefStatementSemicolon,"(2.00000000000000, 2.00000000000000)",2.0,2
2105,com.puppycrawl.tools.checkstyle.checks.indentation.ObjectBlockHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2
2106,com.puppycrawl.tools.checkstyle.checks.indentation.DetailAstSet:getStartColumn,"(2.00000000000000, 2.00000000000000)",2.0,2
2107,com.puppycrawl.tools.checkstyle.checks.indentation.LambdaHandler:getSuggestedChildIndent,"(2.00000000000000, 2.00000000000000)",2.0,2
2108,com.puppycrawl.tools.checkstyle.checks.indentation.SynchronizedHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2
2109,com.puppycrawl.tools.checkstyle.checks.indentation.TryHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2
2110,com.puppycrawl.tools.checkstyle.checks.indentation.TryHandler:checkTryResParen,"(2.00000000000000, 2.00000000000000)",2.0,2
2111,com.puppycrawl.tools.checkstyle.checks.indentation.YieldHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2
2112,com.puppycrawl.tools.checkstyle.checks.javadoc.AtclauseOrderCheck:visitJavadocToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2113,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:calculateTagColumn,"(2.00000000000000, 2.00000000000000)",2.0,2
2114,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImpl:getChildren,"(2.00000000000000, 2.00000000000000)",2.0,2
2115,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck:checkJavadocIsNotEmpty,"(2.00000000000000, 2.00000000000000)",2.0,2
2116,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocStyleCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2117,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck:checkComponentParamTag,"(2.00000000000000, 2.00000000000000)",2.0,2
2118,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck:checkTypeParamTag,"(2.00000000000000, 2.00000000000000)",2.0,2
2119,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck:getRecordComponentNames,"(2.00000000000000, 2.00000000000000)",2.0,2
2120,com.puppycrawl.tools.checkstyle.checks.javadoc.NonEmptyAtclauseDescriptionCheck:visitJavadocToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2121,com.puppycrawl.tools.checkstyle.checks.metrics.AbstractClassCouplingCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2122,com.puppycrawl.tools.checkstyle.checks.metrics.AbstractClassCouplingCheck:setExcludedPackages,"(2.00000000000000, 2.00000000000000)",2.0,2
2123,com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck:leaveMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2124,com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2125,com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheck:leaveMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2126,com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheck:visitUnitaryOperator,"(2.00000000000000, 2.00000000000000)",2.0,2
2127,com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheck:finishTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2128,com.puppycrawl.tools.checkstyle.checks.naming.AbbreviationAsWordInNameCheck:setAllowedAbbreviations,"(2.00000000000000, 2.00000000000000)",2.0,2
2129,com.puppycrawl.tools.checkstyle.checks.naming.PackageNameCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2130,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck:beginTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2131,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck:getFileName,"(2.00000000000000, 2.00000000000000)",2.0,2
2132,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck:leaveMemberDef,"(2.00000000000000, 2.00000000000000)",2.0,2
2133,com.puppycrawl.tools.checkstyle.checks.sizes.FileLengthCheck:processFiltered,"(2.00000000000000, 2.00000000000000)",2.0,2
2134,com.puppycrawl.tools.checkstyle.checks.modifier.ModifierOrderCheck:skipAnnotations,"(n, '1.0*n + 2.0')",3.0,3
2135,com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck:finishTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2136,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2137,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck:checkMax,"(2.00000000000000, 2.00000000000000)",2.0,2
2138,com.puppycrawl.tools.checkstyle.checks.sizes.LambdaBodyLengthCheck:getLastNodeLineNumber,"(n, '1.0*n + 3.0')",2.0,2
2139,com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2140,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck:checkCommentInModifiers,"(2.00000000000000, 2.00000000000000)",2.0,2
2141,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck:hasEmptyLineBefore,"(2.00000000000000, 2.00000000000000)",2.0,2
2142,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck:isPrePreviousLineEmpty,"(2.00000000000000, 2.00000000000000)",2.0,2
2143,com.puppycrawl.tools.checkstyle.checks.whitespace.NoLineWrapCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2144,com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck:isAcceptableToken,"(2.00000000000000, 2.00000000000000)",2.0,2
2145,com.puppycrawl.tools.checkstyle.checks.sizes.LambdaBodyLengthCheck:getFirstNodeLineNumber,"(n, '1.0*n + 3.0')",2.0,2
2146,com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck:visitResourceSpecification,"(2.00000000000000, 2.00000000000000)",2.0,2
2147,com.puppycrawl.tools.checkstyle.checks.whitespace.SingleSpaceSeparatorCheck:beginTree,"(2.00000000000000, 2.00000000000000)",2.0,2
2148,com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck:visitTokenWithOptionalParentheses,"(2.00000000000000, 2.00000000000000)",2.0,2
2149,com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter:tagCommentLine,"(2.00000000000000, 2.00000000000000)",2.0,2
2150,com.puppycrawl.tools.checkstyle.gui.MainFrame:openFile,"(2.00000000000000, 2.00000000000000)",2.0,2
2151,com.puppycrawl.tools.checkstyle.gui.MainFrameModel:getLastDirectory,"(2.00000000000000, 2.00000000000000)",2.0,2
2152,com.puppycrawl.tools.checkstyle.gui.TreeTable:getEditingRow,"(2.00000000000000, 2.00000000000000)",2.0,2
2153,com.puppycrawl.tools.checkstyle.gui.TreeTable:TreeTable,"(2.00000000000000, 2.00000000000000)",2.0,2
2154,com.puppycrawl.tools.checkstyle.gui.TreeTable:updateUI,"(2.00000000000000, 2.00000000000000)",2.0,2
2155,com.puppycrawl.tools.checkstyle.gui.TreeTableCellRenderer:updateUI,"(2.00000000000000, 2.00000000000000)",2.0,2
2156,com.puppycrawl.tools.checkstyle.meta.JavadocMetadataScraper:getTagTextFromProperty,"(2.00000000000000, 2.00000000000000)",2.0,2
2157,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockNoViolations:testTryCatch,"(3.00000000000000, 3.00000000000000)",3.0,3
2158,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockNoViolations:testTryCatch3,"(3.00000000000000, 3.00000000000000)",3.0,3
2159,com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputIndentationCorrect:veryLongLongLongCondition,"(2.00000000000000, 2.00000000000000)",2.0,2
2160,com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhile:foo3,"(n, '1.0*n + 3.0')",2.0,2
