,graph_name,apc,cyclo,npath
1457,com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine:doLegalForLoop,"(n, '0.5*n + 1.5')",2.0,2
1458,com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhileAlone:foo2,"(n, '0.5*n + 1.5')",2.0,2
1459,com.google.checkstyle.test.chapter4formatting.rule42blockindentaion.InputIndentationCorrect:doSmth,"(n, '0.5*n + 1.5')",2.0,2
1460,com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine:foo3,"(n, '0.5*n + 1.5')",2.0,2
1461,com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine:foo7,"(n, '0.5*n + 1.5')",2.0,2
1462,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1463,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1464,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo8,"(3.00000000000000, 3.00000000000000)",3.0,3
1465,com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock:foo7,"(3.00000000000000, 3.00000000000000)",3.0,3
1466,com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhile:foo2,"(n, '0.5*n + 1.5')",2.0,2
1467,com.puppycrawl.tools.checkstyle.BaseCheckTestSupport:getMessageBundle,"(2.00000000000000, 2.00000000000000)",2.0,2
1468,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputGenericWhitespace:callable2,"(n, '0.5*n + 1.5')",2.0,2
1469,com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespace:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1470,com.puppycrawl.tools.checkstyle.CheckerTest:testCacheOnViolationSuppression,"(3.00000000000000, 3.00000000000000)",3.0,3
1471,com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine:foo8,"(n, '0.5*n + 1.5')",2.0,2
1472,com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect:doSmth,"(n, '0.5*n + 1.5')",2.0,2
1473,com.google.checkstyle.test.chapter5naming.rule526parameternames.InputParameterName:doSomething,"(n, '0.5*n + 1.5')",2.0,2
1474,com.puppycrawl.tools.checkstyle.MainTest:testCreateListenerWithLocationIllegalStateException,"(3.00000000000000, 3.00000000000000)",3.0,3
1475,com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputIndentationCorrect:doSmth,"(n, '0.5*n + 1.5')",2.0,2
1476,com.puppycrawl.tools.checkstyle.TreeWalkerTest:testImproperFileExtension,"(3.00000000000000, 3.00000000000000)",3.0,3
1477,com.puppycrawl.tools.checkstyle.TreeWalkerTest:testProperFileExtension,"(3.00000000000000, 3.00000000000000)",3.0,3
1478,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testReplacePropertiesNoReplace,"(n, '0.5*n + 1.5')",2.0,2
1479,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:verifyConfigNode,"(n, '0.5*n + 1.5')",2.0,2
1480,com.puppycrawl.tools.checkstyle.PropertyCacheFileTest:testPutNonExsistingExternalResourceDifferentExceptionsBetweenRuns,"(n, '0.5*n + 1.5')",2.0,2
1481,com.puppycrawl.tools.checkstyle.checks.InputReturnFromCatch:bar,"(3.00000000000000, 3.00000000000000)",3.0,3
1482,com.google.checkstyle.test.chapter7javadoc.rule713atclauses.NonEmptyAtclauseDescriptionTest:getLineNumbersFromExpected,"(n, '0.5*n + 1.5')",2.0,2
1483,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testReplacePropertiesReplace,"(n, '0.5*n + 1.5')",2.0,2
1484,com.puppycrawl.tools.checkstyle.checks.InputSemantic:foo,"(4.00000000000000, 4.00000000000000)",4.0,4
1485,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic:foo,"(4.00000000000000, 4.00000000000000)",4.0,4
1486,com.puppycrawl.tools.checkstyle.XMLLoggerTest:testEncode,"(n, '0.5*n + 1.5')",2.0,2
1487,com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefault:setFormats3,"(3.00000000000000, 3.00000000000000)",3.0,3
1488,com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefault:setFormats2,"(3.00000000000000, 3.00000000000000)",3.0,3
1489,com.puppycrawl.tools.checkstyle.ant.CheckstyleAntTaskTest:testExecuteLogOutput,"(n, '0.5*n + 1.5')",2.0,2
1490,com.puppycrawl.tools.checkstyle.PropertyCacheFileTest:testPutNonExsistingExternalResourceSameExceptionBetweenRuns,"(n, '0.5*n + 1.5')",2.0,2
1491,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops:foo8,"(n, '0.5*n + 1.5')",2.0,2
1492,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops:foo10,"(n, '0.5*n + 1.5')",2.0,2
1493,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops:foo12,"(n, '0.5*n + 1.5')",2.0,2
1494,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements:testElse,"(n, '2.0*n + 6.0')",3.0,4
1495,com.puppycrawl.tools.checkstyle.XMLLoggerTest:verifyLines,"(n, '0.5*n + 1.5')",2.0,2
1496,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops:foo11,"(n, '0.5*n + 1.5')",2.0,2
1497,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline:foo26,"(n, '0.5*n + 1.5')",2.0,2
1498,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops:foo9,"(n, '0.5*n + 1.5')",2.0,2
1499,com.puppycrawl.tools.checkstyle.checks.coding.fallthrough.InputFallThrough:ifWithoutBreak,"(3.00000000000000, 3.00000000000000)",3.0,3
1500,com.puppycrawl.tools.checkstyle.checks.coding.avoidinlineconditionals.InputAvoidInlineConditionals:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1501,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAnnotations:foo26,"(n, '0.5*n + 1.5')",2.0,2
1502,com.puppycrawl.tools.checkstyle.checks.coding.fallthrough.InputFallThrough:nextedSwitches2,"(3.00000000000000, 3.00000000000000)",3.0,3
1503,com.puppycrawl.tools.checkstyle.checks.coding.fallthrough.InputFallThrough:noCommentAtTheEnd,"(3.00000000000000, 3.00000000000000)",3.0,3
1504,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheckTest:testAcceptableTokensMakeSense,"(n, '0.5*n + 1.5')",2.0,2
1505,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableAssignedMultipleTimes:foo9,"(3.00000000000000, 3.00000000000000)",3.0,3
1506,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAnnotations:foo25,"(n, '0.5*n + 1.5')",2.0,2
1507,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo13,"(3.00000000000000, 3.00000000000000)",3.0,3
1508,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline:foo25,"(n, '0.5*n + 1.5')",2.0,2
1509,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo17,"(3.00000000000000, 3.00000000000000)",3.0,3
1510,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo83,"(3.00000000000000, 3.00000000000000)",3.0,3
1511,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo89,"(2.00000000000000, 2.00000000000000)",2.0,2
1512,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositive:method1,"(n, '0.5*n + 1.5')",2.0,2
1513,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo85,"(3.00000000000000, 3.00000000000000)",3.0,3
1514,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositive:method,"(n, '0.5*n + 1.5')",2.0,2
1515,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyDoWhile:foo2,"(n, '0.5*n + 1.5')",2.0,2
1516,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariable:anotherMethod,"(n, '0.5*n + 1.5')",2.0,2
1517,com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableFalsePositives:foo61,"(n, '0.5*n + 1.5')",2.0,2
1518,com.puppycrawl.tools.checkstyle.checks.coding.nofinalizer.InputNoFinalizerFallThrough:ifWithoutBreak,"(3.00000000000000, 3.00000000000000)",3.0,3
1519,com.puppycrawl.tools.checkstyle.checks.coding.nofinalizer.InputNoFinalizerFallThrough:nextedSwitches2,"(3.00000000000000, 3.00000000000000)",3.0,3
1520,com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenField:shadowFor,"(n, '0.5*n + 1.5')",2.0,2
1521,com.puppycrawl.tools.checkstyle.checks.coding.nofinalizer.InputNoFinalizerFallThrough:noCommentAtTheEnd,"(3.00000000000000, 3.00000000000000)",3.0,3
1522,com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenFieldReorder:shadowFor,"(n, '0.5*n + 1.5')",2.0,2
1523,com.puppycrawl.tools.checkstyle.checks.coding.innerassignment.InputInnerAssignment:innerAssignments,"(n, '0.5*n + 1.5')",2.0,2
1524,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingFalse:foo27,"(2.00000000000000, 2.00000000000000)",2.0,2
1525,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingFalse:foo28,"(2.00000000000000, 2.00000000000000)",2.0,2
1526,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingFalse:foo39,"(2.00000000000000, 2.00000000000000)",2.0,2
1527,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineMultiline:foo2,"(n, '0.5*n + 1.5')",2.0,2
1528,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingFalse:foo57,"(2.00000000000000, 2.00000000000000)",2.0,2
1529,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineMultiline:foo4,"(n, '0.5*n + 1.5')",2.0,2
1530,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingTrue:foo39,"(2.00000000000000, 2.00000000000000)",2.0,2
1531,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingTrue:foo27,"(2.00000000000000, 2.00000000000000)",2.0,2
1532,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingTrue:foo28,"(2.00000000000000, 2.00000000000000)",2.0,2
1533,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineSingleLine:doLegalForLoop,"(n, '0.5*n + 1.5')",2.0,2
1534,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisValidateOnlyOverlappingTrue:foo57,"(2.00000000000000, 2.00000000000000)",2.0,2
1535,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInSwitchBlock:foo7,"(3.00000000000000, 3.00000000000000)",3.0,3
1536,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInSwitchBlock:foo8,"(3.00000000000000, 3.00000000000000)",3.0,3
1537,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationCaseLevel:InputIndentationCaseLevel,"(3.00000000000000, 3.00000000000000)",3.0,3
1538,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineMultiline:foo5,"(n, '0.5*n + 1.5')",2.0,2
1539,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidAssignIndent:foo,"(2.00000000000000, 2.00000000000000)",2.0,2
1540,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidIfIndent:emptyIfTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1541,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineMultiline:foo3,"(n, '0.5*n + 1.5')",2.0,2
1542,com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest:testVisitLeaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2
1543,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationUseTwoSpaces:InputIndentationUseTwoSpaces,"(n, '0.5*n + 0.5')",3.0,3
1544,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testDeprecated,"(n, '0.5*n + 1.5')",2.0,2
1545,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testAuthor,"(n, '0.5*n + 1.5')",2.0,2
1546,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testException,"(n, '0.5*n + 1.5')",2.0,2
1547,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationUseTabs:InputIndentationUseTabs,"(n, '0.5*n + 0.5')",3.0,3
1548,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testSerialData,"(n, '0.5*n + 1.5')",2.0,2
1549,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline:foo30,"(n**2, '0.25*n**2 + 1.0*n + 1.0')",3.0,4
1550,com.puppycrawl.tools.checkstyle.checks.metrics.InputComplexity:InputComplexity,"(2.00000000000000, 2.00000000000000)",2.0,2
1551,com.puppycrawl.tools.checkstyle.checks.metrics.InputComplexity:simpleElseIf,"(2.00000000000000, 2.00000000000000)",2.0,2
1552,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testParam,"(n, '0.5*n + 1.5')",2.0,2
1553,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testThrows,"(n, '0.5*n + 1.5')",2.0,2
1554,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testReturn,"(n, '0.5*n + 1.5')",2.0,2
1555,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testSerialField,"(n, '0.5*n + 1.5')",2.0,2
1556,com.puppycrawl.tools.checkstyle.checks.metrics.InputNPathComplexity:testSimpleSwitchWithDefault,"(3.00000000000000, 3.00000000000000)",3.0,3
1557,com.puppycrawl.tools.checkstyle.checks.metrics.InputNPathComplexity:testComplexSwitch,"(3.00000000000000, 3.00000000000000)",3.0,3
1558,com.puppycrawl.tools.checkstyle.checks.metrics.InputNPathComplexity:testSwitchWithExpression,"(3.00000000000000, 3.00000000000000)",3.0,3
1559,com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableNameTryResources:method4,"(3.00000000000000, 3.00000000000000)",3.0,3
1560,com.puppycrawl.tools.checkstyle.checks.naming.parametername.InputParameterNameCatchOnly:foo,"(3.00000000000000, 3.00000000000000)",3.0,3
1561,com.puppycrawl.tools.checkstyle.checks.regexp.InputSemantic:foo,"(4.00000000000000, 4.00000000000000)",4.0,4
1562,com.puppycrawl.tools.checkstyle.checks.sizes.executablestatementcount.InputExecutableStatementCount:InputExecutableStatementCount,"(2.00000000000000, 2.00000000000000)",2.0,2
1563,com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableNameTryResources:method5,"(3.00000000000000, 3.00000000000000)",3.0,3
1564,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testVersions,"(n, '0.5*n + 1.5')",2.0,2
1565,com.puppycrawl.tools.checkstyle.checks.sizes.executablestatementcount.InputExecutableStatementCount:simpleElseIf,"(2.00000000000000, 2.00000000000000)",2.0,2
1566,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testSerial,"(n, '0.5*n + 1.5')",2.0,2
1567,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1568,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1569,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfterSynchronized:synchronzed,"(4.00000000000000, 4.00000000000000)",4.0,4
1570,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1571,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpMultilineCheckTest:testSetMessage,"(n, '0.5*n + 1.5')",2.0,2
1572,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1573,com.puppycrawl.tools.checkstyle.checks.whitespace.methodparampad.InputMethodParamPadWhitespaceAround:enhancedFor,"(n, '0.5*n + 1.5')",2.0,2
1574,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1575,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1576,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1577,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1578,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1579,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1580,com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceErrors:bar,"(2.00000000000000, 2.00000000000000)",2.0,2
1581,com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceErrors:foo,"(3.00000000000000, 3.00000000000000)",3.0,3
1582,com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1583,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpMultilineCheckTest:makeLargeXyString,"(n, '0.5*n + 1.5')",2.0,2
1584,com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceSeparatorNoErrors:foo,"(3.00000000000000, 3.00000000000000)",3.0,3
1585,com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceSeparatorNoErrors:bar,"(2.00000000000000, 2.00000000000000)",2.0,2
1586,com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1587,com.puppycrawl.tools.checkstyle.checks.whitespace.genericwhitespace.InputGenericWhitespaceDefault:callable2,"(n, '0.5*n + 1.5')",2.0,2
1588,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1589,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast:assertTest,"(3.00000000000000, 3.00000000000000)",3.0,3
1590,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1591,com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespaceAround:enhancedFor,"(n, '0.5*n + 1.5')",2.0,2
1592,com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1593,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundKeywordsAndOperators:boolTest,"(2.00000000000000, 2.00000000000000)",2.0,2
1594,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1595,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAround:enhancedFor,"(n, '0.5*n + 1.5')",2.0,2
1596,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWithSpace:enhancedFor,"(n, '0.5*n + 1.5')",2.0,2
1597,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1598,com.puppycrawl.tools.checkstyle.doclets.TokenTypesDocletTest:getRootDoc,"(2.00000000000000, 2.00000000000000)",2.0,2
1599,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterAround:enhancedFor,"(n, '0.5*n + 1.5')",2.0,2
1600,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundKeywordsAndOperators:rfe521323,"(n, '0.5*n + 1.5')",2.0,2
1601,com.puppycrawl.tools.checkstyle.grammars.java8.InputLambda18:isEqual,"(2.00000000000000, 2.00000000000000)",2.0,2
1602,com.puppycrawl.tools.checkstyle.internal.CommitValidationTest:isMergeCommit,"(2.00000000000000, 2.00000000000000)",2.0,2
1603,com.puppycrawl.tools.checkstyle.grammars.comments.InputFullOfSinglelineComments:main,"(n, '0.5*n + 1.5')",2.0,2
1604,com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest:validateParentSection,"(2.00000000000000, 2.00000000000000)",2.0,2
1605,com.puppycrawl.tools.checkstyle.internal.AllChecksTest:testAllCheckstyleModulesInCheckstyleConfig,"(n, '0.5*n + 1.5')",2.0,2
1606,com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest:getField,"(3.00000000000000, 3.00000000000000)",3.0,3
1607,com.puppycrawl.tools.checkstyle.internal.XdocsPagesTest:validatePropertySectionPropertyEx,"(3.00000000000000, 3.00000000000000)",3.0,3
1608,com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePresentationTest:testGetIndexOfChild,"(n, '0.5*n + 1.5')",2.0,2
1609,com.puppycrawl.tools.checkstyle.internal.CheckUtil:getTokenNameSet,"(n, '0.5*n + 1.5')",2.0,2
1610,com.puppycrawl.tools.checkstyle.utils.CheckUtils:createFullType,"(2.00000000000000, 2.00000000000000)",2.0,2
1611,com.puppycrawl.tools.checkstyle.utils.CheckUtils:isNonVoidMethod,"(3.00000000000000, 3.00000000000000)",3.0,3
1612,com.puppycrawl.tools.checkstyle.utils.CheckUtils:isReceiverParameter,"(3.00000000000000, 3.00000000000000)",3.0,3
1613,com.puppycrawl.tools.checkstyle.utils.CommonUtils:baseClassName,"(2.00000000000000, 2.00000000000000)",2.0,2
1614,com.puppycrawl.tools.checkstyle.utils.CheckUtils:isElse,"(2.00000000000000, 2.00000000000000)",2.0,2
1615,com.puppycrawl.tools.checkstyle.utils.BlockCommentPositionTest:testJavaDocsRecognition,"(n, '0.5*n + 1.5')",2.0,2
1616,com.puppycrawl.tools.checkstyle.utils.CommonUtils:close,"(3.00000000000000, 3.00000000000000)",3.0,3
1617,com.puppycrawl.tools.checkstyle.utils.ScopeUtilsTest:getNode,"(n, '0.5*n + 1.5')",2.0,2
1618,com.puppycrawl.tools.checkstyle.utils.CommonUtils:getFileNameWithoutExtension,"(2.00000000000000, 2.00000000000000)",2.0,2
1619,com.puppycrawl.tools.checkstyle.utils.CommonUtils:relativizeAndNormalizePath,"(2.00000000000000, 2.00000000000000)",2.0,2
1620,com.puppycrawl.tools.checkstyle.utils.JavadocUtils:getBlockTagPattern,"(2.00000000000000, 2.00000000000000)",2.0,2
1621,com.puppycrawl.tools.checkstyle.utils.CommonUtils:getFileExtension,"(2.00000000000000, 2.00000000000000)",2.0,2
1622,com.puppycrawl.tools.checkstyle.utils.CheckUtils:parseLong,"(n, '0.5*n + 1.5')",2.0,2
1623,com.puppycrawl.tools.checkstyle.grammars.comments.InputFullOfBlockComments:main,"(n, '0.5*n + 1.5')",2.0,2
1624,com.puppycrawl.tools.checkstyle.utils.JavadocUtils:getTagName,"(2.00000000000000, 2.00000000000000)",2.0,2
1625,com.puppycrawl.tools.checkstyle.utils.CheckUtils:parseInt,"(n, '0.5*n + 1.5')",2.0,2
1626,com.puppycrawl.tools.checkstyle.utils.ScopeUtils:isInScope,"(2.00000000000000, 2.00000000000000)",2.0,2
1627,com.puppycrawl.tools.checkstyle.Checker:clearCache,"(2.00000000000000, 2.00000000000000)",2.0,2
1628,com.puppycrawl.tools.checkstyle.Checker:setCharset,"(2.00000000000000, 2.00000000000000)",2.0,2
1629,com.puppycrawl.tools.checkstyle.gui.CodeSelectorPresentationTest:convertLinesToPosition,"(n, '0.5*n + 1.5')",2.0,2
1630,com.puppycrawl.tools.checkstyle.ConfigurationLoader:loadConfiguration,"(3.00000000000000, 3.00000000000000)",3.0,3
1631,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getAttribute,"(2.00000000000000, 2.00000000000000)",2.0,2
1632,com.puppycrawl.tools.checkstyle.DefaultLogger:addError,"(2.00000000000000, 2.00000000000000)",2.0,2
1633,com.puppycrawl.tools.checkstyle.Main:convertCliToPojo,"(2.00000000000000, 2.00000000000000)",2.0,2
1634,com.puppycrawl.tools.checkstyle.Main:loadProperties,"(3.00000000000000, 3.00000000000000)",3.0,3
1635,com.puppycrawl.tools.checkstyle.PackageNamesLoader:endElement,"(2.00000000000000, 2.00000000000000)",2.0,2
1636,com.puppycrawl.tools.checkstyle.PackageNamesLoader:startElement,"(2.00000000000000, 2.00000000000000)",2.0,2
1637,com.puppycrawl.tools.checkstyle.PackageObjectFactory:createObjectFromFullModuleNames,"(2.00000000000000, 2.00000000000000)",2.0,2
1638,com.puppycrawl.tools.checkstyle.PackageObjectFactory:generateThirdPartyNameToFullModuleName,"(2.00000000000000, 2.00000000000000)",2.0,2
1639,com.puppycrawl.tools.checkstyle.PropertyCacheFile:flushAndCloseOutStream,"(2.00000000000000, 2.00000000000000)",2.0,2
1640,com.puppycrawl.tools.checkstyle.PropertyCacheFile:getHashCodeBasedOnObjectContent,"(3.00000000000000, 3.00000000000000)",3.0,3
1641,com.puppycrawl.tools.checkstyle.PropertyCacheFile:putExternalResources,"(2.00000000000000, 2.00000000000000)",2.0,2
1642,com.puppycrawl.tools.checkstyle.TreeWalker:setupChild,"(2.00000000000000, 2.00000000000000)",2.0,2
