,graph_name,apc,cyclo,npath
398,com.puppycrawl.tools.checkstyle.checks.JavadocTag:getTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
399,com.puppycrawl.tools.checkstyle.checks.JavadocTag:JavadocTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
400,com.puppycrawl.tools.checkstyle.checks.JavadocTag:isAuthorTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
401,com.puppycrawl.tools.checkstyle.checks.JavadocTag:isReturnTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
402,com.puppycrawl.tools.checkstyle.checks.JavadocTag:isParamTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
403,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
404,com.puppycrawl.tools.checkstyle.checks.JavadocTag:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
405,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheck:setScope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
406,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheck:setScope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
407,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
408,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
409,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheck:setMaxLineLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
410,com.puppycrawl.tools.checkstyle.checks.LeftCurlyOption:getStrToOpt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
411,com.puppycrawl.tools.checkstyle.checks.LineLengthCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
412,com.puppycrawl.tools.checkstyle.checks.LineLengthCheck:LineLengthCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
413,com.puppycrawl.tools.checkstyle.checks.LineLengthCheck:setMax,"(1.00000000000000, 1.00000000000000)",1.0,1.0
414,com.puppycrawl.tools.checkstyle.checks.LeftCurlyOption:LeftCurlyOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
415,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheck:LeftCurlyCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
416,com.puppycrawl.tools.checkstyle.checks.LocalFinalVariableNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
417,com.puppycrawl.tools.checkstyle.checks.LocalFinalVariableNameCheck:LocalFinalVariableNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
418,com.puppycrawl.tools.checkstyle.checks.LocalVariableNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
419,com.puppycrawl.tools.checkstyle.checks.LocalVariableNameCheck:LocalVariableNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
420,com.puppycrawl.tools.checkstyle.checks.MemberNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
421,com.puppycrawl.tools.checkstyle.checks.MethodLengthCheck:setMax,"(1.00000000000000, 1.00000000000000)",1.0,1.0
422,com.puppycrawl.tools.checkstyle.checks.MethodNameCheck:MethodNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
423,com.puppycrawl.tools.checkstyle.checks.ModifierOrderCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
424,com.puppycrawl.tools.checkstyle.checks.MemberNameCheck:MemberNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
425,com.puppycrawl.tools.checkstyle.checks.MethodNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
426,com.puppycrawl.tools.checkstyle.checks.NeedBracesCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
427,com.puppycrawl.tools.checkstyle.checks.MethodLengthCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
428,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceAfterCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
429,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
430,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
431,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
432,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheck:setAllowLineBreaks,"(1.00000000000000, 1.00000000000000)",1.0,1.0
433,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceAfterCheck:setAllowLineBreaks,"(1.00000000000000, 1.00000000000000)",1.0,1.0
434,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
435,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheck:OperatorWrapCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
436,com.puppycrawl.tools.checkstyle.checks.OperatorWrapOption:getStrToOpt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
437,com.puppycrawl.tools.checkstyle.checks.PackageHtmlCheck:PackageHtmlCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
438,com.puppycrawl.tools.checkstyle.checks.OperatorWrapOption:OperatorWrapOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
439,com.puppycrawl.tools.checkstyle.checks.PackageNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
440,com.puppycrawl.tools.checkstyle.checks.PackageNameCheck:PackageNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
441,com.puppycrawl.tools.checkstyle.checks.PadOption:getStrToOpt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
442,com.puppycrawl.tools.checkstyle.checks.PadOption:PadOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
443,com.puppycrawl.tools.checkstyle.checks.ParameterNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
444,com.puppycrawl.tools.checkstyle.checks.ParameterNameCheck:ParameterNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
445,com.puppycrawl.tools.checkstyle.checks.ParenPadCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
446,com.puppycrawl.tools.checkstyle.checks.ParameterNumberCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
447,com.puppycrawl.tools.checkstyle.checks.ParameterNumberCheck:setMax,"(1.00000000000000, 1.00000000000000)",1.0,1.0
448,com.puppycrawl.tools.checkstyle.checks.ParenPadCheck:ParenPadCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
449,com.puppycrawl.tools.checkstyle.checks.RedundantImportCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
450,com.puppycrawl.tools.checkstyle.checks.RedundantModifierCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
451,com.puppycrawl.tools.checkstyle.checks.RedundantImportCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
452,com.puppycrawl.tools.checkstyle.checks.RedundantModifierCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
453,com.puppycrawl.tools.checkstyle.checks.RegexpHeaderCheck:isMatch,"(1.00000000000000, 1.00000000000000)",1.0,1.0
454,com.puppycrawl.tools.checkstyle.checks.RightCurlyCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
455,com.puppycrawl.tools.checkstyle.checks.RightCurlyCheck:RightCurlyCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
456,com.puppycrawl.tools.checkstyle.checks.RightCurlyOption:getStrToOpt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
457,com.puppycrawl.tools.checkstyle.checks.RightCurlyOption:RightCurlyOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
458,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanExpressionCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
459,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanExpressionCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
460,com.puppycrawl.tools.checkstyle.checks.StaticVariableNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
461,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanReturnCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
462,com.puppycrawl.tools.checkstyle.checks.StaticVariableNameCheck:StaticVariableNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
463,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanExpressionCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
464,com.puppycrawl.tools.checkstyle.checks.TabCharacterCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
465,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
466,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheck:TodoCommentCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
467,com.puppycrawl.tools.checkstyle.checks.TranslationCheck:TranslationCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
468,com.puppycrawl.tools.checkstyle.checks.TranslationCheck:process,"(1.00000000000000, 1.00000000000000)",1.0,1.0
469,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
470,com.puppycrawl.tools.checkstyle.checks.TypeNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
471,com.puppycrawl.tools.checkstyle.checks.TypeNameCheck:TypeNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
472,com.puppycrawl.tools.checkstyle.checks.UnusedImportsCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
473,com.puppycrawl.tools.checkstyle.checks.UnusedImportsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
474,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
475,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:getPublicMemberRegexp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
476,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:VisibilityModifierCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
477,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
478,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:isProtectedAllowed,"(1.00000000000000, 1.00000000000000)",1.0,1.0
479,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:isPackageAllowed,"(1.00000000000000, 1.00000000000000)",1.0,1.0
480,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:setPackageAllowed,"(1.00000000000000, 1.00000000000000)",1.0,1.0
481,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:setProtectedAllowed,"(1.00000000000000, 1.00000000000000)",1.0,1.0
482,com.puppycrawl.tools.checkstyle.checks.WhitespaceAfterCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
483,com.puppycrawl.tools.checkstyle.checks.WhitespaceAroundCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
484,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:addCellEditorListener,"(1.00000000000000, 1.00000000000000)",1.0,1.0
485,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:cancelCellEditing,"(1.00000000000000, 1.00000000000000)",1.0,1.0
486,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:getCellEditorValue,"(1.00000000000000, 1.00000000000000)",1.0,1.0
487,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:isCellEditable,"(1.00000000000000, 1.00000000000000)",1.0,1.0
488,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:removeCellEditorListener,"(1.00000000000000, 1.00000000000000)",1.0,1.0
489,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:stopCellEditing,"(1.00000000000000, 1.00000000000000)",1.0,1.0
490,com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:shouldSelectCell,"(1.00000000000000, 1.00000000000000)",1.0,1.0
491,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getColumnClass,"(1.00000000000000, 1.00000000000000)",1.0,1.0
492,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getRoot,"(1.00000000000000, 1.00000000000000)",1.0,1.0
493,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:AbstractTreeTableModel,"(1.00000000000000, 1.00000000000000)",1.0,1.0
494,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:setValueAt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
495,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:addTreeModelListener,"(1.00000000000000, 1.00000000000000)",1.0,1.0
496,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:removeTreeModelListener,"(1.00000000000000, 1.00000000000000)",1.0,1.0
497,com.puppycrawl.tools.checkstyle.gui.Main:main,"(1.00000000000000, 1.00000000000000)",1.0,1.0
498,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:getChildCount,"(1.00000000000000, 1.00000000000000)",1.0,1.0
499,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:createArtificialTreeRoot,"(1.00000000000000, 1.00000000000000)",1.0,1.0
500,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:valueForPathChanged,"(1.00000000000000, 1.00000000000000)",1.0,1.0
501,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:getColumnCount,"(1.00000000000000, 1.00000000000000)",1.0,1.0
502,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:getColumnName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
503,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:ParseTreeModel,"(1.00000000000000, 1.00000000000000)",1.0,1.0
504,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:setValueAt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
505,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:setParseTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
506,com.puppycrawl.tools.checkstyle.api.DetailASTTest:testGetChildCount,"(1.00000000000000, 1.00000000000000)",1.0,1.0
507,com.puppycrawl.tools.checkstyle.checks.ConstantNameCheckTest:testInterface,"(1.00000000000000, 1.00000000000000)",1.0,1.0
508,com.puppycrawl.tools.checkstyle.checks.EmptyBlockCheckTest:testStatement,"(1.00000000000000, 1.00000000000000)",1.0,1.0
509,com.puppycrawl.tools.checkstyle.checks.EmptyBlockCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
510,com.puppycrawl.tools.checkstyle.checks.EmptyBlockCheckTest:testText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
511,com.puppycrawl.tools.checkstyle.checks.AvoidStarImportTest:testWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1.0
512,com.puppycrawl.tools.checkstyle.checks.EmptyForIteratorPadCheckTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
513,com.puppycrawl.tools.checkstyle.checks.ConstantNameCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
514,com.puppycrawl.tools.checkstyle.checks.EmptyForIteratorPadCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
515,com.puppycrawl.tools.checkstyle.checks.EmptyForIteratorPadCheckTest:testSpaceOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
516,com.puppycrawl.tools.checkstyle.checks.FileLengthCheckTest:runIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
517,com.puppycrawl.tools.checkstyle.checks.FileLengthCheckTest:testAlarm,"(1.00000000000000, 1.00000000000000)",1.0,1.0
518,com.puppycrawl.tools.checkstyle.checks.FileLengthCheckTest:testOK,"(1.00000000000000, 1.00000000000000)",1.0,1.0
519,com.puppycrawl.tools.checkstyle.checks.EqualsHashCodeCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
520,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheckTest:testCtorToken,"(1.00000000000000, 1.00000000000000)",1.0,1.0
521,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheckTest:testDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
522,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheckTest:testMethodToken,"(1.00000000000000, 1.00000000000000)",1.0,1.0
523,com.puppycrawl.tools.checkstyle.checks.GenericIllegalRegexpCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
524,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testRegexpHeaderIgnore,"(1.00000000000000, 1.00000000000000)",1.0,1.0
525,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testRegexpHeader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
526,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testStaticHeader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
527,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
528,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheckTest:testNoParameters,"(1.00000000000000, 1.00000000000000)",1.0,1.0
529,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheckTest:testReordered,"(1.00000000000000, 1.00000000000000)",1.0,1.0
530,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheckTest:testWithDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
531,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheckTest:testWithSupplied,"(1.00000000000000, 1.00000000000000)",1.0,1.0
532,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
533,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testRelaxedJavadoc,"(1.00000000000000, 1.00000000000000)",1.0,1.0
534,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testNoJavadoc,"(1.00000000000000, 1.00000000000000)",1.0,1.0
535,com.puppycrawl.tools.checkstyle.checks.InnerAssignmentCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
536,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testScopeAnonInnerAnonInner,"(1.00000000000000, 1.00000000000000)",1.0,1.0
537,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testScopeAnonInnerPrivate,"(1.00000000000000, 1.00000000000000)",1.0,1.0
538,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testScopeAnonInnerWithResolver,"(1.00000000000000, 1.00000000000000)",1.0,1.0
539,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testScopeInnerInterfacesPublic,"(1.00000000000000, 1.00000000000000)",1.0,1.0
540,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testStrictJavadoc,"(1.00000000000000, 1.00000000000000)",1.0,1.0
541,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testTagsWithResolver,"(1.00000000000000, 1.00000000000000)",1.0,1.0
542,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheckTest:testTags,"(1.00000000000000, 1.00000000000000)",1.0,1.0
543,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testAuthorRegularEx,"(1.00000000000000, 1.00000000000000)",1.0,1.0
544,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testAuthorRequired,"(1.00000000000000, 1.00000000000000)",1.0,1.0
545,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testAuthorRegularExError,"(1.00000000000000, 1.00000000000000)",1.0,1.0
546,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testEclipse,"(1.00000000000000, 1.00000000000000)",1.0,1.0
547,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testInner,"(1.00000000000000, 1.00000000000000)",1.0,1.0
548,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testPkg,"(1.00000000000000, 1.00000000000000)",1.0,1.0
549,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testProtest,"(1.00000000000000, 1.00000000000000)",1.0,1.0
550,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testProtected,"(1.00000000000000, 1.00000000000000)",1.0,1.0
551,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testPublic,"(1.00000000000000, 1.00000000000000)",1.0,1.0
552,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testStrict,"(1.00000000000000, 1.00000000000000)",1.0,1.0
553,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testTags,"(1.00000000000000, 1.00000000000000)",1.0,1.0
554,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testVersionRegularEx,"(1.00000000000000, 1.00000000000000)",1.0,1.0
555,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testVersionRequired,"(1.00000000000000, 1.00000000000000)",1.0,1.0
556,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheckTest:testVersionRegularExError,"(1.00000000000000, 1.00000000000000)",1.0,1.0
557,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheckTest:testAnother2,"(1.00000000000000, 1.00000000000000)",1.0,1.0
558,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheckTest:testAnother3,"(1.00000000000000, 1.00000000000000)",1.0,1.0
559,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheckTest:testAnother4,"(1.00000000000000, 1.00000000000000)",1.0,1.0
560,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
561,com.puppycrawl.tools.checkstyle.checks.JavadocVariableCheckTest:testAnother,"(1.00000000000000, 1.00000000000000)",1.0,1.0
562,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testDefault2,"(1.00000000000000, 1.00000000000000)",1.0,1.0
563,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testDefault3,"(1.00000000000000, 1.00000000000000)",1.0,1.0
564,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
565,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testMissingBraces,"(1.00000000000000, 1.00000000000000)",1.0,1.0
566,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testNL2,"(1.00000000000000, 1.00000000000000)",1.0,1.0
567,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testNL3,"(1.00000000000000, 1.00000000000000)",1.0,1.0
568,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testNLOW,"(1.00000000000000, 1.00000000000000)",1.0,1.0
569,com.puppycrawl.tools.checkstyle.checks.LeftCurlyCheckTest:testNL,"(1.00000000000000, 1.00000000000000)",1.0,1.0
570,com.puppycrawl.tools.checkstyle.checks.LocalFinalVariableNameCheckTest:testSet,"(1.00000000000000, 1.00000000000000)",1.0,1.0
571,com.puppycrawl.tools.checkstyle.checks.LineLengthCheckTest:testSimple,"(1.00000000000000, 1.00000000000000)",1.0,1.0
572,com.puppycrawl.tools.checkstyle.checks.LocalFinalVariableNameCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
573,com.puppycrawl.tools.checkstyle.checks.MemberNameCheckTest:testSpecified,"(1.00000000000000, 1.00000000000000)",1.0,1.0
574,com.puppycrawl.tools.checkstyle.checks.LocalVariableNameCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
575,com.puppycrawl.tools.checkstyle.checks.MethodLengthCheckTest:testAbstract,"(1.00000000000000, 1.00000000000000)",1.0,1.0
576,com.puppycrawl.tools.checkstyle.checks.MethodLengthCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
577,com.puppycrawl.tools.checkstyle.checks.MethodNameCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
578,com.puppycrawl.tools.checkstyle.checks.ModifierOrderCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
579,com.puppycrawl.tools.checkstyle.checks.NeedBracesCheckTest:testIt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
580,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceAfterCheckTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
581,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceAfterCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
582,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
583,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheckTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
584,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheckTest:testDotAllowLineBreaks,"(1.00000000000000, 1.00000000000000)",1.0,1.0
585,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceBeforeCheckTest:testDot,"(1.00000000000000, 1.00000000000000)",1.0,1.0
586,com.puppycrawl.tools.checkstyle.checks.NoWhitespaceAfterCheckTest:testDotAllowLineBreaks,"(1.00000000000000, 1.00000000000000)",1.0,1.0
587,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheckTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
588,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
589,com.puppycrawl.tools.checkstyle.checks.PackageNameCheckTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
590,com.puppycrawl.tools.checkstyle.checks.PackageHtmlCheckTest:createCheckerConfig,"(1.00000000000000, 1.00000000000000)",1.0,1.0
591,com.puppycrawl.tools.checkstyle.checks.PackageHtmlCheckTest:testPackageHtml,"(1.00000000000000, 1.00000000000000)",1.0,1.0
592,com.puppycrawl.tools.checkstyle.checks.ParameterNameCheckTest:testCatch,"(1.00000000000000, 1.00000000000000)",1.0,1.0
593,com.puppycrawl.tools.checkstyle.checks.PackageNameCheckTest:testSpecified,"(1.00000000000000, 1.00000000000000)",1.0,1.0
594,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheckTest:testOpWrapEOL,"(1.00000000000000, 1.00000000000000)",1.0,1.0
595,com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheckTest:testAssignEOL,"(1.00000000000000, 1.00000000000000)",1.0,1.0
