,graph_name,apc,cyclo,npath
1744,com.puppycrawl.tools.checkstyle.checks.annotation.PackageAnnotationCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1745,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1746,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getCondLeft,"(1.00000000000000, 1.00000000000000)",1.0,1
1747,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getCondRight,"(1.00000000000000, 1.00000000000000)",1.0,1
1748,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1749,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:removeQuotes,"(1.00000000000000, 1.00000000000000)",1.0,1
1750,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:SuppressWarningsCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1751,com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1752,com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1753,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1754,com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1755,com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck:setAllowInSwitchCase,"(1.00000000000000, 1.00000000000000)",1.0,1
1756,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1757,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1758,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1759,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1760,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck:EmptyBlockCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1761,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1762,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:getExceptionVariableName,"(1.00000000000000, 1.00000000000000)",1.0,1
1763,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1764,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:isCommentNodesRequired,"(1.00000000000000, 1.00000000000000)",1.0,1
1765,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:setCommentFormat,"(1.00000000000000, 1.00000000000000)",1.0,1
1766,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:setExceptionVariableName,"(1.00000000000000, 1.00000000000000)",1.0,1
1767,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheck:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1
1768,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1769,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1770,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1771,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:LeftCurlyCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1772,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:setIgnoreEnums,"(1.00000000000000, 1.00000000000000)",1.0,1
1773,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck:setMaxLineLength,"(1.00000000000000, 1.00000000000000)",1.0,1
1774,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1775,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1776,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1777,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck:setAllowSingleLineStatement,"(1.00000000000000, 1.00000000000000)",1.0,1
1778,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1779,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:RightCurlyCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1780,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1781,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:setShouldStartLine,"(1.00000000000000, 1.00000000000000)",1.0,1
1782,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1783,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalCheck:isIllegalClassName,"(1.00000000000000, 1.00000000000000)",1.0,1
1784,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalCheck:AbstractIllegalCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1785,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalMethodCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1786,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalMethodCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1787,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalMethodCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1788,com.puppycrawl.tools.checkstyle.checks.coding.AbstractIllegalMethodCheck:AbstractIllegalMethodCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1789,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1790,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1791,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:setMax,"(1.00000000000000, 1.00000000000000)",1.0,1
1792,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1793,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1794,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:AbstractNestedDepthCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1795,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1796,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:nestOut,"(1.00000000000000, 1.00000000000000)",1.0,1
1797,com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1798,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1799,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1800,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1801,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1802,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1803,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1804,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1
1805,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1806,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1807,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1808,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1809,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1810,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1811,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:setIgnoreConstructors,"(1.00000000000000, 1.00000000000000)",1.0,1
1812,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:setIgnoreModifiers,"(1.00000000000000, 1.00000000000000)",1.0,1
1813,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1814,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1815,com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1816,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1817,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1818,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1819,com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1
1820,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1821,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:finishTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1822,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1823,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1824,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:setIgnoreEqualsIgnoreCase,"(1.00000000000000, 1.00000000000000)",1.0,1
1825,com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1826,com.puppycrawl.tools.checkstyle.checks.coding.EqualsHashCodeCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1827,com.puppycrawl.tools.checkstyle.checks.coding.EqualsHashCodeCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1828,com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1829,com.puppycrawl.tools.checkstyle.checks.coding.EqualsHashCodeCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1830,com.puppycrawl.tools.checkstyle.checks.coding.EqualsHashCodeCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1831,com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1832,com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1833,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1834,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1835,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1836,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:setCheckLastCaseGroup,"(1.00000000000000, 1.00000000000000)",1.0,1
1837,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1838,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:setReliefPattern,"(1.00000000000000, 1.00000000000000)",1.0,1
1839,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:insertVariable,"(1.00000000000000, 1.00000000000000)",1.0,1
1840,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1841,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1842,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:isSameVariables,"(1.00000000000000, 1.00000000000000)",1.0,1
1843,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:setValidateEnhancedForLoopVariable,"(1.00000000000000, 1.00000000000000)",1.0,1
1844,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1845,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1846,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1847,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1848,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:setIgnoreAbstractMethods,"(1.00000000000000, 1.00000000000000)",1.0,1
1849,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:setIgnoreConstructorParameter,"(1.00000000000000, 1.00000000000000)",1.0,1
1850,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:setIgnoreFormat,"(1.00000000000000, 1.00000000000000)",1.0,1
1851,com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1852,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:setSetterCanReturnItsClass,"(1.00000000000000, 1.00000000000000)",1.0,1
1853,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck:setIgnoreSetter,"(1.00000000000000, 1.00000000000000)",1.0,1
1854,com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1855,com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck:IllegalCatchCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1856,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1857,com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1858,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1859,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1860,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processClassDef,"(1.00000000000000, 1.00000000000000)",1.0,1
1861,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processImport,"(1.00000000000000, 1.00000000000000)",1.0,1
1862,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processPackageDef,"(1.00000000000000, 1.00000000000000)",1.0,1
1863,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1864,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1865,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1866,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:setIgnoreOverriddenMethods,"(1.00000000000000, 1.00000000000000)",1.0,1
1867,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:IllegalThrowsCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1868,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1869,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:shouldIgnoreMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
1870,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1871,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:setIgnoredMethodNames,"(1.00000000000000, 1.00000000000000)",1.0,1
1872,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1873,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1874,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1875,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenCheck:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1
1876,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1877,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1878,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1879,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1880,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:IllegalTypeCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1881,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck:IllegalTokenTextCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1882,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1883,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setIgnoredMethodNames,"(1.00000000000000, 1.00000000000000)",1.0,1
1884,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setLegalAbstractClassNames,"(1.00000000000000, 1.00000000000000)",1.0,1
1885,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setIllegalClassNames,"(1.00000000000000, 1.00000000000000)",1.0,1
1886,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setValidateAbstractClassNames,"(1.00000000000000, 1.00000000000000)",1.0,1
1887,com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1888,com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1889,com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1890,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:visitVariableDef,"(1.00000000000000, 1.00000000000000)",1.0,1
1891,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1892,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1893,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:MagicNumberCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1894,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1895,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:setIgnoreAnnotation,"(1.00000000000000, 1.00000000000000)",1.0,1
1896,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:setIgnoreFieldDeclaration,"(1.00000000000000, 1.00000000000000)",1.0,1
1897,com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:setIgnoreHashCodeMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
1898,com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1899,com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1900,com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheck:MissingCtorCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1901,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1902,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1903,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1904,com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1905,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:MissingSwitchDefaultCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1906,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1907,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:exitBlock,"(1.00000000000000, 1.00000000000000)",1.0,1
1908,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:enterBlock,"(1.00000000000000, 1.00000000000000)",1.0,1
1909,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:getCurrentVariables,"(1.00000000000000, 1.00000000000000)",1.0,1
1910,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1911,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1912,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:leaveForEach,"(1.00000000000000, 1.00000000000000)",1.0,1
1913,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1914,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:getVariablesManagedByForLoop,"(1.00000000000000, 1.00000000000000)",1.0,1
1915,com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheck:setSkipEnhancedForLoopVariable,"(1.00000000000000, 1.00000000000000)",1.0,1
1916,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1
1917,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1918,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1919,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1920,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:MultipleStringLiteralsCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1921,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:setAllowedDuplicates,"(1.00000000000000, 1.00000000000000)",1.0,1
1922,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1923,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1924,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1925,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1926,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:NestedForDepthCheck,"(1.00000000000000, 1.00000000000000)",1.0,1
1927,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
1928,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:leaveToken,"(1.00000000000000, 1.00000000000000)",1.0,1
1929,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1
